Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalSF,TotalBath,HasGarage,OverallScore,PricePerSF,SalePrice
-1.7330896322704414,0.05871952811490484,-0.19704050489651678,-0.20491587766720462,0.7929703915883676,-0.5288223208429784,1.097353848615091,0.9170907979538451,0.6649687928730487,0.6740638076485858,-0.29201549728915144,-0.9539550485990788,-0.4135645847409413,-0.7733892922783743,1.2284272102790768,-0.12036814385808446,0.4904155426588041,1.1459239674782795,-0.24330094883393907,0.8558496252235976,1.2586561980679185,0.17120481391775835,-0.21622523396401905,1.02529464351083,-0.923517836452693,1.0666270405188902,0.391543056888647,0.43673124313266115,-0.7360784930705999,0.24519098548008184,-0.36427172753866177,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,-1.595625532118587,0.13571185722910592,0.09868844159332772,1.753934443532805,0.2479047249560581,0.18544699230069422,0.8982110934104457,12.24769911637256
-1.7307236684581633,-0.8761154059704653,0.5000333048267238,-0.06672559051109606,0.012825822086169177,2.154934971270661,0.1973159165410517,-0.3901762955632839,-0.5674366662998911,1.309208857350578,-0.29201549728915144,-0.6417647795684909,0.5842571460126056,0.36325903146826327,-0.7986806102277708,-0.12036814385808446,-0.44217824101609204,-0.7972852816151909,3.907650605052412,0.8558496252235976,-0.7400498417697862,0.17120481391775835,-0.21622523396401905,-0.2698631048157176,0.6598172777597059,-0.06374084046247419,0.391543056888647,0.005793120034821394,1.7114617519295539,-0.6833359064606637,-0.36427172753866177,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,-0.4855906641753234,-0.6177043660383658,0.04191101406260013,0.4400097921259003,0.2479047249560581,1.6493030899451064,0.23408080637378945,12.109016442313738
-1.7283577046458851,0.05871952811490484,-0.05762574295186866,0.13154743019114665,0.7929703915883676,-0.5288223208429784,1.0306843721651624,0.8686734981939515,0.45118417240427344,0.16034354686020968,-0.29201549728915144,-0.2922980605043999,-0.25627248925269747,-0.5942132018355546,1.2569111609185173,-0.12036814385808446,0.6486234166750812,1.1459239674782795,-0.24330094883393907,0.8558496252235976,1.2586561980679185,0.17120481391775835,-0.21622523396401905,-0.2698631048157176,0.6598172777597059,0.9828960863721224,0.391543056888647,0.7305526906993701,-0.7360784930705999,-0.04402230873097004,-0.36427172753866177,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,0.9944558264156947,0.13571185722910592,0.2879465333624197,1.753934443532805,0.2479047249560581,0.18544699230069422,0.9935084337319672,12.317171167298682
-1.7259917408336072,0.2924282616362474,-0.42939844147093037,-0.07273386386570947,0.7929703915883676,-0.5288223208429784,-1.8361031151817782,-0.680680094122646,-0.5674366662998911,-0.4701313186527974,-0.29201549728915144,-0.04534157903244223,-0.6593334839413223,-0.47942851889562316,0.9958082800569793,-0.12036814385808446,0.5049873205287244,1.1459239674782795,-0.24330094883393907,-1.006255546919191,-0.7400498417697862,0.17120481391775835,-0.21622523396401905,0.3777157693475563,0.6598172777597059,0.8572996551519708,1.778299352046159,0.8970515109871718,-0.7360784930705999,-0.1505745750192523,4.0633512301651065,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,-1.595625532118587,-1.3711205893058376,-0.027033005081854813,-0.2169525335775521,0.2479047249560581,0.18544699230069422,-0.8530837654683687,11.849404844423074
-1.723625777021329,0.05871952811490484,0.6859196540862547,0.49324548613887426,1.5731149610905661,-0.5288223208429784,0.9973496339401978,0.7718388986741641,1.6332873679375013,0.5549741108294622,-0.29201549728915144,-0.16183048538713923,0.2967075339481598,0.0357027411274835,1.7007860583831313,-0.12036814385808446,1.5062766284475304,1.1459239674782795,-0.24330094883393907,0.8558496252235976,1.2586561980679185,1.4122179469278315,-0.21622523396401905,1.672873517674104,0.6598172777597059,0.9410306092987386,1.778299352046159,1.847074191452864,0.840860188271781,0.5952912889987235,-0.36427172753866177,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,2.1044906943589585,0.13571185722910592,1.1490708509117882,1.753934443532805,0.2479047249560581,0.7484685683177759,0.4387916303303542,12.429220196836383
-1.7212598132090509,-0.1749892054064377,0.7323912414011374,0.47582149341049534,-0.7673187474160292,-0.5288223208429784,0.7640064663654469,0.5297523998746957,-0.5674366662998911,0.7347762021053938,-0.29201549728915144,-1.1543159675291577,-0.5610259242611699,-0.9413668770685177,0.5448123949325051,-0.12036814385808446,-0.23400998573151702,1.1459239674782795,-0.24330094883393907,-1.006255546919191,1.2586561980679185,-2.310821452102388,-0.21622523396401905,-0.9174419789789915,-0.923517836452693,0.6479722697850515,0.391543056888647,0.1037336025570577,-0.40754960112427063,-0.22668333665373963,-0.36427172753866177,11.09410383319508,-0.2673734146874663,-0.06485755822980914,1.2922615224159306,1.3644674490634492,0.8891280804965777,-0.4528637115623118,0.4400097921259003,0.2479047249560581,-0.9405961597334691,-0.16735491651629458,11.870606902224587
-1.7188938493967727,-0.8761154059704653,0.2676753682523103,-0.008565504438438199,1.5731149610905661,-0.5288223208429784,1.1306885868400556,1.0139253974736324,0.602090963323409,2.222229866297192,-0.29201549728915144,-0.5648821013743909,1.626317278622221,1.5726976419572962,-0.7986806102277708,-0.12036814385808446,0.4571086218132721,1.1459239674782795,-0.24330094883393907,0.8558496252235976,-0.7400498417697862,0.17120481391775835,-0.21622523396401905,0.3777157693475563,0.6598172777597059,1.108492517592274,0.391543056888647,0.867669366230501,1.3582931930872497,0.18430397617249195,-0.36427172753866177,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,0.6244442037679402,-0.6177043660383658,1.199089060879334,1.0969721178293528,0.2479047249560581,0.7484685683177759,1.5791394155936447,12.634606283893019
-1.7165278855844948,0.05871952811490484,0.03763907633975632,0.027243804755057756,0.7929703915883676,0.3657634431949014,0.09731170186615842,-0.5354281948429649,0.9416312428914637,1.0313328981059564,-0.09520189683989845,-0.8001896922108788,0.20331535225201502,-0.07068306257294071,1.5346296796530619,-0.12036814385808446,1.2814549127401893,1.1459239674782795,-0.24330094883393907,0.8558496252235976,1.2586561980679185,0.17120481391775835,-0.21622523396401905,0.3777157693475563,2.243152391972105,-0.1893372716826258,0.391543056888647,0.12332169906150496,1.194028747114085,2.4219015682264193,3.347118104654203,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,0.6013336900464545,1.7344790717112037,0.8891280804965777,0.9517016980668781,1.753934443532805,0.2479047249560581,0.9736771987246086,-0.4300545667932087,12.206077645517674
-1.7141619217722166,-0.1749892054064377,-0.8476427273048748,-0.4849014159921898,0.7929703915883676,-0.5288223208429784,-1.3027473035823474,-1.6490260893205193,-0.5674366662998911,-0.974511211063203,-0.29201549728915144,0.914527009330261,-0.17762644150857554,-0.30865130769231064,0.9863136298438325,-0.12036814385808446,0.6236432260409321,-0.7972852816151909,-0.24330094883393907,0.8558496252235976,-0.7400498417697862,-1.0698083190923149,4.232290976560427,1.02529464351083,2.243152391972105,-1.9476873087647482,0.391543056888647,0.04496931304371592,0.003111513808641088,-0.6833359064606637,2.972723516318958,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,-0.8556022868230779,0.13571185722910592,0.31498340361514715,-0.2169525335775521,0.2479047249560581,0.18544699230069422,-1.4896115355610124,11.774527900858468
-1.7117959579599384,3.096933063892358,-0.8941143146197574,-0.328686308772241,-0.7673187474160292,0.3657634431949014,-1.036069397782632,-1.6490260893205193,-0.5674366662998911,1.0126521613500155,-0.29201549728915144,-0.9772528298700182,-0.08177657082042696,-0.15467185496801245,-0.7986806102277708,-0.12036814385808446,-0.8272895132925558,1.1459239674782795,-0.24330094883393907,-1.006255546919191,-0.7400498417697862,-1.0698083190923149,4.232290976560427,-0.9174419789789915,2.243152391972105,-1.6127634921776772,-0.9952132382688649,-1.2429480321236914,-0.7360784930705999,-0.6224488971530737,-0.36427172753866177,-0.11317934066525777,-0.2673734146874663,-0.06485755822980914,-0.08959414232302157,-1.9656371547663416,0.13571185722910592,-0.5745296276995853,-0.2169525335775521,0.2479047249560581,-0.3775745837163874,-0.8215293466006031,11.678448377988165
